step	tag	value
116	train/batch_cls_loss	0.54278237
116	train/batch_box_loss	0.01849122
117	train/loss_step	2.79711199
117	train/lr	0.00030000
117	train/batch_acc	0.26829268
117	train/batch_box_iou	0.03021388
117	train/batch_cls_loss	0.71298587
117	train/batch_box_loss	0.02891076
118	train/loss_step	2.49217057
118	train/lr	0.00030000
118	train/batch_acc	0.60000000
118	train/batch_box_iou	0.04710206
118	train/batch_cls_loss	0.45156059
118	train/batch_box_loss	0.02696281
119	train/loss_step	2.48488760
119	train/lr	0.00030000
119	train/batch_acc	0.33333333
119	train/batch_box_iou	0.01284221
119	train/batch_cls_loss	0.35753980
119	train/batch_box_loss	0.03060644
120	train/loss_step	2.36072540
120	train/lr	0.00030000
120	train/batch_acc	0.25000000
120	train/batch_box_iou	0.09006821
120	train/batch_cls_loss	0.46451202
120	train/batch_box_loss	0.01526995
121	train/loss_step	2.43741775
121	train/lr	0.00030000
121	train/batch_acc	0.62500000
121	train/batch_box_iou	0.03408781
121	train/batch_cls_loss	0.37580323
121	train/batch_box_loss	0.02595803
122	train/loss_step	2.42320108
122	train/lr	0.00030000
122	train/batch_acc	0.21428571
122	train/batch_box_iou	0.02450363
122	train/batch_cls_loss	0.37503684
122	train/batch_box_loss	0.01943431
123	train/loss_step	2.49830770
123	train/lr	0.00030000
123	train/batch_acc	0.33333333
123	train/batch_box_iou	0.02280228
123	train/batch_cls_loss	0.43514633
123	train/batch_box_loss	0.02175318
124	train/loss_step	2.55311704
124	train/lr	0.00030000
124	train/batch_acc	0.47826087
124	train/batch_box_iou	0.00617614
124	train/batch_cls_loss	0.39975727
124	train/batch_box_loss	0.03314238
125	train/loss_step	2.63166142
125	train/lr	0.00030000
125	train/batch_acc	0.16129032
125	train/batch_box_iou	0.04012658
125	train/batch_cls_loss	0.58412302
125	train/batch_box_loss	0.02555832
126	train/loss_step	2.57928562
126	train/lr	0.00030000
126	train/batch_acc	0.33333333
126	train/batch_box_iou	0.01939820
126	train/batch_cls_loss	0.47685212
126	train/batch_box_loss	0.02824598
127	train/loss_step	2.58052397
127	train/lr	0.00030000
127	train/batch_acc	0.21621622
127	train/batch_box_iou	0.09536955
127	train/batch_cls_loss	0.66726565
127	train/batch_box_loss	0.02079948
128	train/loss_step	2.75499010
128	train/lr	0.00030000
128	train/batch_acc	0.17647059
128	train/batch_box_iou	0.01708059
128	train/batch_cls_loss	0.64936966
128	train/batch_box_loss	0.02795631
