step	tag	value
80	train/batch_cls_loss	0.40069425
80	train/batch_box_loss	0.02369340
81	train/loss_step	2.45639706
81	train/lr	0.00030000
81	train/batch_acc	0.13333333
81	train/batch_box_iou	0.03861417
81	train/batch_cls_loss	0.39991477
81	train/batch_box_loss	0.02674209
82	train/loss_step	2.48496389
82	train/lr	0.00030000
82	train/batch_acc	0.27777778
82	train/batch_box_iou	0.02799899
82	train/batch_cls_loss	0.38383663
82	train/batch_box_loss	0.03142507
83	train/loss_step	2.71115518
83	train/lr	0.00030000
83	train/batch_acc	0.45000000
83	train/batch_box_iou	0.02065793
83	train/batch_cls_loss	0.61447036
83	train/batch_box_loss	0.02760014
84	train/loss_step	2.48466039
84	train/lr	0.00030000
84	train/batch_acc	0.42857143
84	train/batch_box_iou	0.04171395
84	train/batch_cls_loss	0.43425828
84	train/batch_box_loss	0.02676599
85	train/loss_step	2.55211449
85	train/lr	0.00030000
85	train/batch_acc	0.62962963
85	train/batch_box_iou	0.03464749
85	train/batch_cls_loss	0.46556127
85	train/batch_box_loss	0.03116962
86	train/loss_step	2.67217827
86	train/lr	0.00030000
86	train/batch_acc	0.56097561
86	train/batch_box_iou	0.02084727
86	train/batch_cls_loss	0.57086229
86	train/batch_box_loss	0.02860208
87	train/loss_step	2.75085211
87	train/lr	0.00030000
87	train/batch_acc	0.42424242
87	train/batch_box_iou	0.00908035
87	train/batch_cls_loss	0.56042945
87	train/batch_box_loss	0.04171670
88	train/loss_step	2.62880898
88	train/lr	0.00030000
88	train/batch_acc	0.34782609
88	train/batch_box_iou	0.00886919
88	train/batch_cls_loss	0.49397945
88	train/batch_box_loss	0.03051356
89	train/loss_step	2.45843720
89	train/lr	0.00030000
89	train/batch_acc	0.43478261
89	train/batch_box_iou	0.04425084
89	train/batch_cls_loss	0.43980309
89	train/batch_box_loss	0.02142717
90	train/loss_step	2.47211957
90	train/lr	0.00030000
90	train/batch_acc	0.12500000
90	train/batch_box_iou	0.03653556
90	train/batch_cls_loss	0.39573243
90	train/batch_box_loss	0.02989165
91	train/loss_step	2.45776081
91	train/lr	0.00030000
91	train/batch_acc	0.23809524
91	train/batch_box_iou	0.06750046
91	train/batch_cls_loss	0.48183650
91	train/batch_box_loss	0.02218506
92	train/loss_step	2.46597719
92	train/lr	0.00030000
92	train/batch_acc	0.84000000
92	train/batch_box_iou	0.01876361
92	train/batch_cls_loss	0.32152319
92	train/batch_box_loss	0.03639623
93	train/loss_step	2.39358377
93	train/lr	0.00030000
93	train/batch_acc	0.52941176
93	train/batch_box_iou	0.05281362
93	train/batch_cls_loss	0.37878478
93	train/batch_box_loss	0.02408528
94	train/loss_step	2.37700820
94	train/lr	0.00030000
94	train/batch_acc	0.52941176
94	train/batch_box_iou	0.02255281
94	train/batch_cls_loss	0.31565237
94	train/batch_box_loss	0.02129229
95	train/loss_step	2.53209400
95	train/lr	0.00030000
95	train/batch_acc	0.64864865
95	train/batch_box_iou	0.01104024
95	train/batch_cls_loss	0.39900893
95	train/batch_box_loss	0.03103312
96	train/loss_step	2.74528193
96	train/lr	0.00030000
96	train/batch_acc	0.33333333
96	train/batch_box_iou	0.02003343
