step	tag	value
146	train/batch_box_loss	0.04402479
147	train/batch_loss	1.89396727
147	train/batch_acc	0.11538462
147	train/batch_box_iou	0.07256696
147	train/batch_cls_loss	1.61683941
147	train/batch_box_loss	0.05542558
148	train/batch_loss	1.78649712
148	train/batch_acc	0.00000000
148	train/batch_box_iou	0.06031666
148	train/batch_cls_loss	1.55420089
148	train/batch_box_loss	0.04645925
149	train/batch_loss	1.66705167
149	train/batch_acc	0.00000000
149	train/batch_box_iou	0.03315344
149	train/batch_cls_loss	1.45699143
149	train/batch_box_loss	0.04201205
150	train/batch_loss	1.78464174
150	train/batch_acc	0.08000000
150	train/batch_box_iou	0.07380165
150	train/batch_cls_loss	1.52058518
150	train/batch_box_loss	0.05281130
151	train/batch_loss	1.82962310
151	train/batch_acc	0.12000000
151	train/batch_box_iou	0.03855149
151	train/batch_cls_loss	1.59341025
151	train/batch_box_loss	0.04724257
152	train/batch_loss	1.97662199
152	train/batch_acc	0.03571429
152	train/batch_box_iou	0.01844531
152	train/batch_cls_loss	1.72189617
152	train/batch_box_loss	0.05094517
153	train/batch_loss	1.88432312
153	train/batch_acc	0.12000000
153	train/batch_box_iou	0.12759648
153	train/batch_cls_loss	1.60975194
153	train/batch_box_loss	0.05491422
154	train/batch_loss	1.55690765
154	train/batch_acc	0.12500000
154	train/batch_box_iou	0.03290368
154	train/batch_cls_loss	1.25753117
154	train/batch_box_loss	0.05987529
155	train/batch_loss	1.80399656
155	train/batch_acc	0.04000000
155	train/batch_box_iou	0.09158224
155	train/batch_cls_loss	1.59783661
155	train/batch_box_loss	0.04123200
156	train/batch_loss	1.67064452
156	train/batch_acc	0.15000000
156	train/batch_box_iou	0.02448792
156	train/batch_cls_loss	1.33389664
156	train/batch_box_loss	0.06734958
157	train/batch_loss	1.48360085
157	train/batch_acc	0.20000000
157	train/batch_box_iou	0.08263091
157	train/batch_cls_loss	1.32580936
157	train/batch_box_loss	0.03155831
158	train/batch_loss	1.61637104
158	train/batch_acc	0.06666667
158	train/batch_box_iou	0.00429247
158	train/batch_cls_loss	1.43875706
158	train/batch_box_loss	0.03552279
159	train/batch_loss	1.78843653
159	train/batch_acc	0.05263158
159	train/batch_box_iou	0.06879231
159	train/batch_cls_loss	1.61040962
159	train/batch_box_loss	0.03560537
160	train/batch_loss	1.70031726
160	train/batch_acc	0.12500000
160	train/batch_box_iou	0.05357802
160	train/batch_cls_loss	1.48303938
160	train/batch_box_loss	0.04345557
161	train/batch_loss	1.93523145
161	train/batch_acc	0.13333333
